order_id,product_id,add_to_cart_order,reordered
1001775,8851,1,1
2833037,40706,3,1
3392109,27284,11,0
3418314,25640,4,1
616750,24184,40,0
3025114,39194,1,1
702158,24852,14,0
861482,27554,2,1
970896,38028,6,0
2017474,31683,6,1
2943063,25623,1,0
370787,42736,10,0
2933469,27966,8,1
1806780,3560,3,1
2477982,18441,22,1
844116,8277,21,1
1011617,14705,9,0
1246840,44310,4,0
964392,6948,21,1
2735334,30233,2,1
1969937,28427,2,1
2549816,21024,7,0
2866774,25043,14,1
920698,40276,8,0
3404151,4210,3,1
3288700,11885,1,1
1736537,42265,5,1
2995581,35665,3,0
3255418,17594,2,0
3276692,16797,2,0
1664744,21267,4,1
35722,6238,14,0
1424401,35167,5,0
3219794,21916,32,0
1229093,38061,13,0
1631433,36550,3,0
2937435,30489,2,1
346798,16797,4,0
386112,18418,23,0
1007494,6210,3,1
3395849,39922,2,1
1282302,5077,11,1
277401,13870,18,0
2996534,4799,10,1
229928,44245,3,0
544800,33719,13,0
2196992,28871,6,0
669157,30391,10,1
1449111,5206,4,1
648907,26790,14,1
1484534,22475,4,1
2494661,16953,17,1
911201,24852,2,1
317935,4461,13,0
589407,14063,25,0
2894001,21506,7,0
1149315,26209,7,1
1379574,24235,6,0
3059389,43262,17,0
3305841,16714,10,0
1935574,47792,7,1
1820991,37545,3,1
1756333,37141,22,1
1220607,14357,1,1
1489263,31228,6,1
2421057,43227,16,1
3026508,27966,3,1
3023747,24852,4,1
1496272,22935,7,1
2951043,15937,10,1
1621925,24082,11,1
1711898,21903,5,1
1257204,2775,9,0
1087804,47966,1,0
837497,42243,25,0
3335945,24852,2,1
925633,933,16,0
1727488,24561,14,1
2417540,47209,8,0
1014946,45149,12,0
2563137,40706,10,0
547684,22935,13,1
1898809,17284,10,0
2047952,23809,15,1
1290835,10749,5,1
3174268,24799,10,1
2714817,26293,1,1
3368997,39408,12,0
62475,15872,15,0
783823,35547,3,1
2100436,21849,20,1
2979083,43967,7,0
2250611,3849,13,0
3369568,24852,3,1
3362977,13077,5,1
3349527,20767,19,1
2648495,28427,1,1
2830464,40516,13,1
662987,47626,8,0
1229778,21903,5,1
3178058,49600,10,0
552948,19348,5,1
2988437,35669,5,0
2103403,8174,19,0
275615,35951,10,1
1489789,34126,42,0
465553,38508,9,0
2034157,26497,1,0
2609682,29307,19,0
2116135,30290,1,1
3293692,34262,4,1
2266114,26209,13,1
1367677,44987,5,0
10741,2081,13,1
1067457,47788,8,1
3060592,34969,3,1
2063348,28016,36,0
2653268,1546,1,1
1281490,6567,20,0
451202,48941,4,0
1489400,22721,16,0
400733,11519,5,1
1012216,27695,7,1
2232939,890,3,0
1566505,13805,10,1
3247625,1330,4,0
261005,41148,3,1
2350959,34653,7,1
2242245,19660,9,1
2458477,27663,9,0
1420188,35547,15,0
1474871,9272,14,1
542094,22699,3,1
385621,31506,16,1
915055,29487,1,1
1315019,45607,8,1
2452048,11140,5,1
2125108,4962,9,1
1472623,22170,8,1
2851174,21572,1,1
1995850,39495,5,0
1840391,18811,7,1
236525,3044,1,1
819244,40118,4,1
2986198,38739,4,1
3168736,37646,12,0
678794,47993,4,1
2110018,39877,8,1
1414177,3732,5,1
761399,10690,6,0
1212865,44632,1,1
946250,48720,10,0
317378,32655,8,1
2755283,12442,4,0
1969219,17794,14,0
2145650,3377,5,0
1423183,13176,5,1
2229751,17872,11,1
1955699,6046,3,0
2957441,45223,2,1
2210214,45682,7,1
1484373,47626,4,1
115518,41610,9,0
1030505,37646,2,1
3150984,43772,17,0
3064878,9076,9,0
1189857,10070,2,1
2438294,1197,11,1
392149,35898,18,1
1318012,26842,5,0
474344,43087,5,0
305322,26209,8,1
1830082,28698,9,0
2734914,29598,3,0
1181508,48679,2,1
2922894,30489,4,1
826328,33353,11,0
1466726,7241,6,0
2514045,29103,1,1
3342830,18362,9,0
1379197,3539,6,0
2107634,6434,10,0
2622533,11182,14,0
1448485,10603,9,1
3295393,12276,3,1
2934173,34969,12,1
1797726,7746,8,0
1289014,35951,15,0
1142348,3957,9,1
2982963,46916,5,1
1808096,26209,3,1
829370,42013,1,1
736414,27344,1,1
2967435,4920,6,0
1839886,7156,4,1
1269408,30489,5,1
1904552,44624,2,1
149671,21137,6,1
2747800,17207,1,1
1177628,24125,6,0
3105828,24390,8,1
995351,11777,3,1
530266,24673,10,0
1226462,44910,6,1
2277775,10613,2,0
1245399,19068,5,0
1104124,14491,7,0
2678019,49111,9,1
2672762,40377,11,0
1481850,432,19,0
508877,17328,11,0
845323,21903,1,1
2287444,890,3,1
1050524,12419,6,1
1278844,17622,8,0
1591618,29388,3,1
757127,35058,1,0
2218515,8744,4,1
314455,48364,6,1
2221268,3599,9,0
1280178,13176,1,1
3054004,41392,5,0
125815,48679,10,1
2355726,7026,21,0
1830152,45866,6,1
1255237,17122,6,0
463076,34582,7,0
1307860,26184,1,1
2794870,1546,3,1
1699891,5750,5,1
1422090,21137,3,1
1405684,1103,3,1
639296,8518,10,1
1632164,19691,1,1
571736,49533,11,1
1360691,27156,3,1
1373519,42110,13,0
2315513,1587,5,0
3326420,1529,8,1
3049313,38701,6,1
2553348,9076,5,1
2029150,25753,13,0
3310138,28985,16,0
2246439,42525,18,0
2461746,10753,17,1
35645,21295,17,0
3342308,8174,1,0
1257912,29473,1,1
444802,34329,11,0
3174094,26784,7,0
3416679,22035,14,1
1441257,21903,10,1
3225501,21513,1,0
2109742,2091,9,0
3202847,37710,1,1
2913781,18362,8,0
702978,11688,21,0
1525523,30489,5,1
1100526,41665,5,1
1422418,34024,4,1
694187,16400,3,1
826895,11619,23,0
2497100,44843,1,0
1582372,47167,2,1
2679738,24373,18,1
2957265,29520,14,0
716631,4799,1,1
2996269,44008,3,1
1871001,23460,4,1
1195221,33198,1,1
3235907,34448,3,1
3092694,35561,9,1
2073162,21883,1,0
1497169,18434,13,0
3266746,4149,4,1
574026,18382,7,0
2935810,48197,2,1
580194,26209,26,1
1615015,33754,4,1
2194358,19348,1,1
2902946,13198,6,0
1325694,45633,11,1
208225,43352,4,0
1723594,30245,6,0
2381482,25623,6,1
1109471,21376,19,0
3191763,43789,18,1
51702,42265,8,0
3212284,6873,5,1
3397061,36724,14,0
2573538,4006,43,0
2276545,3957,2,1
261652,8277,10,1
1470385,27966,2,1
3324423,23537,5,1
958216,28842,14,1
2450816,24852,5,1
3410544,41751,5,0
271619,30620,9,0
3316102,44683,3,0
2999375,39275,5,0
978672,16283,11,1
1531849,24852,5,1
2565169,12455,37,0
470681,27801,13,0
555650,35951,19,1
1981527,16168,10,1
2099153,27521,3,1
2137011,40706,12,0
2602305,890,15,1
1669075,43122,19,0
1230107,20738,6,1
894100,37147,1,0
375989,23881,7,1
2129556,32839,19,0
490383,10246,8,1
1518454,24852,4,1
1839278,29487,1,1
2072305,36076,21,0
353761,28277,7,0
2292067,8671,25,0
1784209,48442,3,1
1553201,1360,4,1
2772569,44825,6,0
2795472,10246,3,1
292038,19484,9,0
1531842,24184,4,1
3039346,44632,10,1
2920226,7035,1,1
1871918,24852,5,1
1943495,43662,18,1
3082927,11776,16,1
3048009,4920,14,1
740013,17338,2,1
1661321,23265,3,0
1443189,25493,8,1
3193463,13176,2,1
2034659,13176,4,1
849246,14917,5,1
52205,47547,12,0
1858769,17183,5,1
3205442,31808,21,0
2439744,9020,14,0
663726,22507,3,1
1936296,18908,12,1
1690423,45104,7,1
671078,43352,4,1
663258,21137,4,1
2803551,49683,2,1
2420167,6656,4,1
3117813,43086,7,1
224735,2078,4,1
3139377,9092,1,1
59493,28849,12,0
3142941,42342,7,1
2572473,16683,2,1
2330232,41999,6,1
2293973,22802,8,0
680618,12845,27,0
3250167,11712,2,1
2109593,8075,10,1
3390917,36011,7,1
560066,39581,3,1
2659658,32433,11,1
675682,40554,9,1
1315322,20397,2,0
228686,47626,7,1
1997960,44765,12,0
335415,10831,4,1
2243766,16622,24,1
2795636,47626,8,1
1873420,31073,1,1
2645152,35887,4,1
1832818,12622,9,0
2929548,27247,5,1
2921103,46979,6,0
259391,46434,2,1
3243274,37068,8,1
189912,19048,12,0
987951,2295,2,1
1861870,28745,3,0
1717521,28132,16,0
92573,43961,2,1
1066408,47209,4,1
879428,25319,2,0
2125761,26055,9,0
2785846,30489,12,1
794729,24489,5,1
991414,31553,7,1
239499,13806,7,1
2209897,36550,4,1
884052,3519,7,0
36764,12341,3,1
5898,46802,3,1
2046416,41400,3,1
1337241,13176,4,1
1517548,11005,3,1
1211575,3899,7,0
3106492,32833,5,0
1914152,29328,14,1
1141242,41355,4,0
2270128,20583,1,0
3202067,30391,2,1
178310,39832,2,1
495775,28118,14,0
359011,20578,2,0
1904747,13852,18,0
764564,36108,2,1
3393092,25544,6,1
977777,5479,5,1
2479458,22963,28,0
213970,38185,12,1
1598797,11520,2,1
1680171,18285,3,1
1414813,45066,6,0
153495,18880,7,0
1098010,36865,5,0
1908477,30391,20,1
3202826,4920,2,1
1914898,2745,13,0
2581591,347,3,1
2983884,29604,13,1
174593,33527,6,0
3080559,47626,2,1
1737606,48364,4,1
3341721,12409,9,0
2214620,37718,12,1
1649827,18465,9,1
2756270,27683,11,1
1393032,45002,16,0
1310677,40593,18,1
1623164,18599,2,0
744210,49215,11,0
2706022,9387,7,1
810344,25466,9,1
2218455,28451,2,1
1455548,43902,10,0
2163239,33120,8,1
737227,42938,6,1
3135511,9360,11,0
2492952,310,21,0
2182412,48366,5,0
832161,3464,9,1
2885360,17461,1,1
436107,37825,1,0
2348613,47114,5,0
2131530,4848,7,1
947116,21288,1,1
228595,7021,9,0
599186,46820,2,1
2234446,44173,8,0
2547896,46906,2,1
960082,30806,6,1
2262585,15290,9,0
1031261,29127,6,1
3350541,35622,6,0
646689,14882,1,1
1711598,44146,14,1
1167843,28199,8,0
2047500,34969,27,0
562221,24582,9,0
3244028,22594,1,1
2352022,31394,7,0
3326220,3599,24,0
2789371,9839,3,1
1540998,2722,8,1
964196,14852,11,1
2398492,41007,2,1
3020099,5785,2,1
419491,13176,6,1
2544968,19102,12,0
3095066,24177,5,0
34157,27086,6,0
1506895,5876,10,0
2018407,41658,9,1
506484,8414,14,1
906983,47912,13,1
806673,24852,1,1
3163529,31577,14,1
3177403,17568,4,1
345952,26209,4,1
365449,48679,13,0
2763557,18465,9,1
221612,17581,7,1
1587260,35383,5,1
554512,32141,7,0
2391552,47626,5,0
2171225,40476,31,0
2232552,45104,18,1
294624,5788,5,1
2375566,47626,10,1
3217772,21616,6,1
2544845,22159,13,1
707218,11488,4,1
3032321,21903,3,1
2100616,33462,14,0
3165954,17747,2,0
368041,27548,42,0
184207,12099,5,1
2112309,43961,13,1
452487,17459,3,1
2675940,16616,16,0
245259,1919,6,1
439944,43621,9,1
1410263,28289,5,1
1827374,27451,7,0
1060772,24852,1,1
3156556,44548,5,1
768446,4920,4,1
1028361,17747,2,0
3046544,47601,9,1
1852248,13431,11,1
1227097,25531,2,1
2463669,28535,3,1
2967309,5095,5,0
2468945,8277,3,1
3056653,48377,11,1
1150316,36619,2,0
954207,20225,1,0
3061518,13535,14,0
1593124,44142,12,0
2543323,39649,8,0
1328010,43789,2,0
3128108,5077,9,1
3355900,16501,25,1
1141793,12029,4,0
833526,9163,4,1
625861,29116,12,1
1808901,18434,7,0
2171332,36550,1,0
3415324,28199,7,0
1104526,32981,1,1
2553472,23375,2,1
2381056,19348,6,1
1051382,22142,20,1
1308345,48364,27,0
1365055,34530,15,0
2505978,12341,1,0
2227485,16647,2,1
3119992,47766,5,0
3023221,39877,5,1
3000352,29363,12,0
589187,33787,4,1
1230656,38827,1,0
2113186,36106,10,0
2972055,26209,7,0
2453950,28704,9,1
1433135,24852,2,1
1047373,37646,6,0
2705498,32566,3,1
959038,9623,1,1
3113144,5547,1,1
1213415,15414,7,1
3367385,35898,21,0
3335404,7458,1,0
2553848,4793,12,0
374203,10912,11,1
822227,38228,19,1
484447,22673,15,0
2605005,18993,5,0
2340638,4562,8,1
311730,47626,7,0
2254805,28199,4,1
355226,837,3,0
2927314,3599,9,1
3017354,38273,2,1
27179,27122,6,1
130118,24009,21,1
570791,31296,24,0
2794397,47479,7,1
1002238,30391,4,1
271538,47966,4,0
2827815,21019,4,1
2480372,24852,1,1
3244048,7054,1,1
298338,4889,28,1
1552613,44632,9,1
1695892,5068,4,1
2557583,35221,2,1
3357856,5151,1,0
2820377,2225,14,0
2601671,40063,2,0
762970,48171,20,0
1659430,8047,2,1
2778781,14242,12,0
1133623,40376,20,1
2880386,9438,3,0
1634451,8854,15,0
1615583,31610,3,1
563297,45056,13,0
973815,46616,4,1
2604949,25931,6,1
3183858,22959,3,1
3341776,30827,8,1
2511944,26620,7,1
2011287,14651,8,0
2115023,43772,3,1
150773,13176,2,1
406360,18918,20,1
2371253,49235,12,0
845851,21137,7,1
1286985,21137,2,1
3360463,43122,21,1
2531047,20609,5,0
1687918,45961,12,1
1988029,26604,15,1
1707405,10527,16,0
1121389,42170,2,1
2115620,16376,13,0
2148045,45296,5,1
3387120,6187,15,0
1689801,28849,11,0
2792069,46906,15,1
1429189,44201,1,1
1834200,32524,8,0
1259928,40310,6,1
3113305,47766,1,1
867156,4975,2,1
1339207,4562,1,0
120356,46720,1,0
1931711,39475,5,0
2735532,16083,10,1
100859,21616,9,1
3319236,46979,2,1
345213,7704,13,0
2486853,31766,5,1
2853576,20082,11,1
2760280,27966,8,1
735142,22017,8,1
520985,21083,1,1
3334882,24852,2,1
1852891,7509,2,1
1926881,4516,8,0
328163,46802,6,0
3006215,25513,8,1
2277935,47766,3,1
2218050,24852,1,1
1627470,49683,22,0
2224206,23165,3,1
2959069,19816,1,1
2890167,13733,13,1
3135950,34358,4,0
1150517,46069,16,1
1356136,40706,5,1
432402,4605,8,0
2460677,14168,12,0
210663,29675,6,0
2890338,35135,18,0
1882028,26604,2,1
181302,48437,15,0
198516,5194,5,0
2901818,30450,4,1
300008,29460,1,0
2186844,23848,1,0
97580,23719,6,1
2163582,22115,1,0
326157,18027,21,1
1819347,13176,8,1
2850434,28756,17,1
1540729,47209,3,1
1890137,22721,1,1
1263144,11182,3,0
207162,28577,4,1
729172,27344,4,1
1560554,43122,2,0
852640,46720,18,0
1194662,21903,26,1
1928891,23801,11,0
1292016,14488,2,1
101890,11143,8,0
1787830,10199,4,0
1951732,4421,23,0
1574334,24852,8,1
819501,47457,35,0
2613042,28601,18,0
535498,43961,1,1
2915525,11422,12,1
2671022,18567,16,1
2818413,1301,20,1
1674796,27086,2,1
2212169,26094,1,0
1308834,32465,21,0
1968894,5025,2,1
2890495,13830,5,0
2486557,15841,21,0
2697694,47766,3,1
888399,14651,2,1
353041,38456,5,1
3353505,13198,2,0
2734502,8809,1,1
3351010,27509,13,0
1369961,13819,5,0
2594056,28449,21,1
767724,43192,11,0
3258746,14992,2,1
130942,26128,9,1
1134705,7412,1,1
579168,29103,5,1
2373424,48205,3,1
565951,1640,8,0
1158457,8069,15,0
891275,41220,4,0
2532909,45177,10,1
342462,21137,1,0
1850710,33462,18,1
560692,48004,9,0
1419883,42244,6,1
1010670,13870,10,1
2613051,495,1,0
1485120,28745,3,1
2453785,40007,1,0
769778,27845,3,1
3029762,36768,11,0
2807861,3308,2,1
2879108,37229,7,0
3364094,4945,2,0
575543,21903,2,0
2992000,13609,4,1
653360,40522,10,1
31385,46962,12,0
3279071,24852,12,1
2935362,22993,7,1
850152,18479,9,0
1785713,37935,8,0
1819688,3957,2,1
2053466,35229,9,1
266218,47023,9,0
3059976,46175,19,0
2707250,24852,2,1
569203,24184,2,1
707599,45066,22,1
2474726,14875,7,0
910404,23909,6,1
2059727,21137,8,1
1507854,3389,14,1
1321841,21137,8,1
504221,19057,24,1
1278911,8572,1,1
2224937,20082,15,1
2946602,26209,22,1
2422256,38557,7,0
1417517,47766,17,1
3324238,47209,1,1
575125,39001,8,0
2632909,48761,3,0
649884,46069,4,1
3383956,43394,2,1
1980645,25138,1,1
1525905,21938,2,0
305407,17454,26,1
2494094,24852,1,1
2216751,17794,22,0
504803,17956,9,1
2371280,21709,1,1
951056,6193,8,0
161740,27237,2,1
985760,8758,3,0
3123198,18418,12,1
2724915,45374,9,0
335120,29388,1,1
2736644,21137,1,0
1375086,7751,9,0
2970322,7948,3,1
3101654,22124,1,0
479621,21009,3,0
791733,29447,3,1
1704872,29223,2,1
1202343,3800,10,0
3318398,28211,4,0
3154851,35424,25,0
2587605,43643,13,0
2775628,6187,16,0
1032615,12087,1,0
1052701,22481,10,0
1701762,40688,6,1
1387438,18288,13,0
2223935,18985,8,0
900924,36717,2,1
476334,13535,7,1
1197100,39558,11,1
889638,24852,8,1
615004,7806,7,1
1897339,47209,16,1
1217931,8204,22,0
928258,16589,8,1
2475863,45603,2,1
2595350,13176,1,0
1731165,38312,29,1
1446778,27086,4,1
126825,48335,18,1
296762,26209,5,1
1714793,16797,1,0
1515288,17027,4,1
3325337,13629,11,1
242232,30776,8,1
2065099,12211,2,0
1813764,13535,30,0
1891194,20842,4,1
1774281,6187,4,1
2018642,7821,9,0
2948411,37687,7,1
1746618,20114,6,1
1377575,49683,1,1
1398366,24964,6,0
1679929,21775,4,1
442648,18473,11,0
1192299,28198,7,0
1613964,3094,15,0
1476255,4799,10,1
1704701,25753,14,1
158662,7175,18,0
908168,24117,7,0
1871879,27104,8,0
2898734,20738,13,1
690004,18027,8,1
1862006,46363,12,1
306481,45007,5,1
1922117,5212,1,1
2627310,36101,13,0
2784525,9092,2,1
2691232,21616,7,1
277840,2087,4,1
765770,1556,14,1
2467615,36397,4,1
2650776,36056,4,0
2411215,29487,4,1
1502596,23783,4,1
157668,15686,10,1
785917,34243,20,0
761695,24852,5,1
1384474,38563,6,1
354309,18708,1,1
580540,33129,36,0
842326,7306,4,1
414479,47672,6,1
3220708,49683,3,1
1977626,39561,24,0
3405589,48523,2,1
1688390,21724,1,0
1149245,27662,3,0
2400638,38185,7,1
2673949,890,13,0
3184429,30849,22,0
1850095,15777,3,0
539545,28815,2,0
2269406,14705,7,0
1119716,17240,10,1
84710,43764,19,1
2937489,35264,7,1
2533413,41540,9,1
2800189,38838,2,0
2064301,7043,6,0
475622,24519,6,0
963264,27966,6,1
1851511,40198,2,1
3263153,27695,3,1
3269827,40723,4,0
8676,37067,38,0
1047329,46175,5,0
2388015,22832,9,1
254191,29841,13,0
1288901,28699,7,0
2221482,18488,3,0
3068951,37335,1,0
1678747,38159,3,1
905962,5947,35,0
3207230,16797,8,1
2329092,39128,8,0
83168,24489,6,1
211659,26633,5,1
1564520,12919,2,1
288441,29503,1,1
3174614,16089,3,0
1266038,39545,3,1
569900,21553,4,0
725067,35221,1,1
2312867,21903,2,0
2564589,26073,5,0
132742,33894,16,0
55559,41433,6,0
1839303,1217,2,1
1908752,9776,12,1
2252529,42479,14,1
832400,41220,6,0
1683597,31869,4,0
3235883,28985,3,1
3017521,46941,12,0
11924,31717,4,1
1598011,47788,8,0
1550497,8859,6,1
1652234,40706,12,1
1467076,39845,1,0
148546,1695,12,1
3135805,42828,6,1
811306,10605,3,0
557679,21137,3,1
3406451,31553,10,0
479764,33198,19,0
1557336,8912,15,0
805189,25197,2,1
2979133,1559,13,0
632010,7503,4,1
825979,5450,36,1
2153863,30489,1,1
146487,46627,18,0
2387568,22935,17,1
913472,38087,10,1
3235797,42625,1,1
41368,19173,10,0
2688811,2781,11,1
1233230,32955,8,0
2201373,45066,10,1
1374250,40158,11,0
334560,6046,15,0
993887,5025,17,0
661720,7883,2,1
2100945,42987,17,1
3030256,9076,16,0
1755817,44120,5,0
2382649,7500,7,0
1686067,33198,5,0
1827921,25362,43,0
670195,13042,4,0
131364,3520,5,0
3368811,45763,16,1
672618,20632,3,1
1641554,32850,8,1
3387821,48679,6,1
2221979,23102,1,1
1249555,30391,2,0
2708948,8518,5,1
1685913,44812,4,0
707583,20512,7,0
1676501,22935,2,0
137002,8490,9,1
2455383,2911,28,0
2707578,10957,4,0
1773514,21137,2,1
87854,13629,9,1
1656363,35547,6,1
2578622,18339,4,0
2803612,13351,5,0
1888582,22472,11,1
297126,36695,8,1
2435025,19003,28,1
3240813,33127,10,0
2548650,15782,12,0
2159014,31964,5,1
3145519,5876,7,1
3112599,18394,12,1
1098782,15097,11,1
2009654,7021,14,0
1728177,12341,4,0
483165,36180,23,0
3145853,27845,2,1
2753045,18618,2,0
2879220,9405,2,1
3285313,11136,14,0
1576265,28745,17,0
2597437,42315,23,0
929079,24964,1,1
1189818,42961,16,0
1179738,26604,2,0
268899,5380,9,1
3202942,5578,9,1
2443403,24852,23,1
2336366,33754,1,0
841935,40199,16,0
2455483,49235,21,1
1871326,32624,7,0
3268185,21334,7,1
1878881,26209,9,0
2320449,34243,16,1
917867,35901,18,1
111891,14947,3,1
3064016,48171,1,1
2907217,141,20,0
423847,44142,6,0
845679,37766,6,0
2434253,26209,15,0
3095674,13951,4,1
856271,32788,12,0
2746776,1379,2,1
1956208,44625,13,1
1536995,2825,1,1
187840,20600,8,0
2221672,47626,8,1
104623,47357,11,0
3258084,39619,13,1
1019309,19678,17,0
1715216,35503,6,0
1466626,21174,6,1
406148,47626,13,1
497402,5161,20,1
2481553,48171,7,0
2544558,27845,2,1
1299803,26483,2,0
2441356,32734,15,1
601855,26292,8,1
1264975,15984,15,1
1863959,47357,4,1
1064328,19019,1,1
1415082,39877,8,0
124351,39275,8,1
2166780,14660,13,1
460615,28985,1,1
1768527,39877,14,1
576953,47209,1,1
3240394,29487,1,0
1302040,49683,4,0
1894844,23233,3,1
1112111,6341,2,1
168020,41488,1,1
1755695,24009,7,1
3165499,9018,14,0
630006,7806,8,0
3145353,40174,3,1
511433,5077,1,1
827369,39054,3,0
2617404,32953,1,1
2624877,26165,2,0
1053567,46842,18,0
2129471,38028,12,0
1403234,39001,7,1
2513621,14197,8,0
3362580,33320,45,0
2735386,49507,16,0
2934350,890,9,0
2409596,33162,8,0
2866454,44422,7,0
1537034,47804,19,1
1174005,10912,4,0
2110806,16848,10,0
800198,24235,8,0
517012,13984,11,0
3138529,10603,12,1
2085077,6948,2,1
2142043,54,1,1
505376,15952,10,1
2779535,31766,18,0
810280,24852,1,1
1142501,16249,2,0
297317,22087,21,0
400708,329,1,1
458224,2855,8,1
3340607,26047,3,1
2308116,29307,14,1
1564540,37642,2,1
2846522,93,10,0
2064637,18926,12,0
2449126,45179,8,0
2888323,21410,6,0
1737268,34126,18,0
287882,10070,7,0
1118611,28204,6,1
2181762,45007,12,1
2095766,18610,2,1
3240901,27966,3,1
1174978,13176,11,1
2936305,38273,7,0
1193190,30489,13,1
3385745,38264,6,1
996787,42938,6,0
1918521,12258,4,1
1214432,5659,10,1
2619284,22328,4,0
2543464,44643,6,0
910521,40706,17,1
1130207,47626,9,0
973413,32578,8,0
2295280,24852,6,1
1107052,24964,12,0
1771655,27344,29,0
322041,28849,8,1
174089,28420,4,1
3064529,44245,5,1
2333210,40469,4,1
1234880,31683,3,1
2707357,37825,13,1
925964,12276,18,1
1222111,40174,22,1
